,Year,Modle,KM,Hand,CM,Color,Area,Gearbox,Price,IsNew,IsSaved,WithoutAccidents
3647,2012, סיטרואן C4,162000,2,1598,אפור מטאלי,אזור יישובי השומרון,אוטומטית,13000.0,0,1,0
3648,2016, סיטרואן C3,150000,2,1560,לבן,אזור חיפה וחוף הכרמל,אוטומטית,29000.0,1,0,1
3649,2016, סיטרואן C4,116000,2,1598,תכלת,אזור יישובי השומרון,אוטומטית,55000.0,0,1,0
3650,2010, סיטרואן C3,160000,3,1598,כחול מטאלי,אזור נתניה והסביבה,אוטומטית,15000.0,0,0,0
3651,2015, סיטרואן C4,155000,2,1598,לבן,אזור אשדוד - אשקלון,אוטומטית,48000.0,0,0,0
3652,2016, סיטרואן C4,118000,3,1199,ירוק בקבוק,אזור טבריה והסביבה,ידנית,30000.0,1,0,0
3653,2015, סיטרואן C4,100000,2,1199,אפור מטאלי,אזור עכו - נהריה,אוטומטית,28000.0,0,1,1
3654,2016, סיטרואן C אליזה,142000,2,1199,כסוף,אזור אשדוד - אשקלון,אוטומטית,21000.0,0,0,0
3655,2013, סיטרואן C4,108000,3,1598,לבן,אזור חיפה וחוף הכרמל,אוטומטית,19000.0,0,1,0
3656,2018, סיטרואן C4,95000,2,1199,לבן פנינה,אזור בקעת אונו,אוטומטית,55000.0,1,0,0
3657,2009, סיטרואן C4,162000,2,1587,אפור,אזור באר שבע והסביבה,אוטומטית,7500.0,0,0,0
3658,2016, סיטרואן C4,35000,2,1598,כסוף,אזור באר שבע והסביבה,אוטומטית,73000.0,1,1,0
3659,2003, סיטרואן C3,130000,3,1360,כסוף,אזור זכרון - בנימינה,אוטומטית,2600.0,1,0,0
3660,2011, סיטרואן C4,211000,3,1598,שחור מטאלי,אזור פתח תקוה והסביבה,רובוטית,17000.0,0,0,0
3661,2018, סיטרואן C3,35000,1,1199,אפור מטאלי,אזור מושבים בצפון,אוטומטית,70000.0,0,1,0
3662,2010, סיטרואן C4,158000,3,1587,זהב מטאלי,אזור קריות,אוטומטית,3000.0,0,0,0
3663,2015, סיטרואן C4,280000,2,1997,לבן,אזור תל אביב,אוטומטית,49000.0,1,1,0
3664,2015, סיטרואן C4,95000,3,1598,שחור,אזור חדרה וישובי עמק חפר,אוטומטית,22000.0,0,0,0
3665,2011, סיטרואן C4,104000,2,1598,שחור,אזור נתניה והסביבה,אוטומטית,12000.0,0,0,0
3666,2019, סיטרואן C4,110000,2,1560,לבן,אזור הוד השרון והסביבה,אוטומטית,NaN,0,0,0
3667,2015, סיטרואן C1,60000,2,998,שחור,אזור נס ציונה - רחובות,אוטומטית,30000.0,0,0,0
3668,2004, סיטרואן C5,200000,3,1749,אפור עכבר,אזור מושבים בצפון,אוטומטית,5000.0,0,0,0
3669,2014, סיטרואן C4,160000,3,1598,כסוף מטאלי,אזור רמת השרון - הרצליה,אוטומטית,12000.0,0,0,0
3670,2017, סיטרואן C4,132200,2,1598,לבן,אזור באר שבע והסביבה,אוטומטית,60000.0,0,0,0
3671,2015, סיטרואן C3,199000,2,1560,לבן,אזור אשדוד - אשקלון,אוטומטית,23000.0,0,1,0
3672,2013, סיטרואן C4,141000,2,1598,סגול מטאלי,אזור בית שמש והסביבה,רובוטית,20000.0,1,0,0
3673,2007, סיטרואן C4,72900,3,1587,תכלת מטאלי,אזור מודיעין והסביבה,אוטומטית,4999.0,0,0,0
3674,2014, סיטרואן C4,220000,3,1598,כסוף מטאלי,אזור מושבים בצפון,אוטומטית,33000.0,1,0,1
3675,2017, סיטרואן C1,47149,2,998,אדום,אזור ירושלים והסביבה,ידנית,29500.0,1,0,0
3676,2006, סיטרואן C4,79000,2,1587,כחול בהיר מטאלי,אזור ירושלים והסביבה,ידנית,8500.0,1,1,0
3677,2010, סיטרואן C4,163000,2,1598,אפור,אזור מודיעין והסביבה,רובוטית,9200.0,0,0,0
3678,2011, סיטרואן C4,169000,5,1598,אפור עכבר,אזור מושבים בשפלה,אוטומטית,11000.0,1,1,0
3679,2018, סיטרואן C3,60500,2,1199,לבן,אזור פתח תקוה והסביבה,אוטומטית,71000.0,1,0,1
3680,2012, סיטרואן C4,72000,3,1598,כחול כהה מטאלי,אזור רמלה - לוד,אוטומטית,24000.0,1,0,1
3681,2018, סיטרואן C4,158000,1,1560,לבן,אזור רעננה - כפר סבא,ידנית,41000.0,0,0,1
3682,2008, סיטרואן C4,185000,3,1997,אפור,אזור רמת גן - גבעתיים,רובוטית,7860.0,0,0,1
3683,2018, סיטרואן C4,265000,1,1560,לבן,אזור פתח תקוה והסביבה,אוטומטית,45000.0,1,1,0
3684,2011, סיטרואן C3,215000,2,1598,שחור,אזור אשדוד - אשקלון,אוטומטית,8500.0,0,0,0
3685,2012, סיטרואן C3,284600,2,1560,לבן,אזור אזור דרום,אוטומטית,14500.0,0,0,0
3686,2014, סיטרואן C4,122000,3,1598,שחור מטאלי,אזור חולון - בת ים,אוטומטית,36000.0,1,1,0
3687,2016, סיטרואן C4,124000,2,1199,בורדו מטאלי,אזור מושבים בצפון,אוטומטית,37000.0,0,0,0
3688,2010, סיטרואן C3,110000,2,1598,שחור מטאלי,אזור ירושלים והסביבה,אוטומטית,16500.0,0,1,0
3689,2008, סיטרואן C4,170000,4,1587,אפור,אזור קריות,אוטומטית,10000.0,1,0,0
3690,2010, סיטרואן C4,163000,2,1598,אפור,אזור מודיעין והסביבה,רובוטית,9200.0,0,0,0
3691,2012, סיטרואן C3,116000,2,1598,כסוף,אזור רמת השרון - הרצליה,אוטומטית,25500.0,0,1,0
3692,2011, סיטרואן C3,184000,3,1598,שחור,אזור מושבים בצפון,אוטומטית,12000.0,0,1,0
3693,2011, סיטרואן C3,84000,2,1598,כסוף מטאלי,"אזור ראשל""צ והסביבה",אוטומטית,29000.0,0,1,1
3694,2006, סיטרואן C5,135000,1,1997,כסוף,אזור ירושלים והסביבה,אוטומטית,11500.0,1,0,0
3695,2021, סיטרואן C5,38000,1,1499,אפור מטאלי,אזור באר שבע והסביבה,אוטומטית,NaN,0,1,1
3696,2011, סיטרואן C4,169000,5,1598,אפור עכבר,אזור מושבים בשפלה,אוטומטית,11000.0,1,1,0
3697,2004, סיטרואן C5,200000,3,1749,אפור עכבר,אזור מושבים בצפון,אוטומטית,5000.0,0,0,0
3698,2020, סיטרואן C5,43000,1,1598,שחור מטאלי,אזור ירושלים והסביבה,אוטומטית,168000.0,1,0,0
3699,2008, סיטרואן C4,190000,3,1997,אפור עכבר,אזור רמת גן - גבעתיים,אוטומטית,9000.0,0,1,0
3700,2013, סיטרואן C1,94500,2,998,שחור מטאלי,אזור מושבים בצפון,ידנית,19000.0,0,0,0
3701,2015, סיטרואן C1,110000,2,998,אדום מטאלי,אזור פתח תקוה והסביבה,ידנית,27000.0,0,1,0
3702,2010, סיטרואן C3,107000,1,1598,אדום מטאלי,אזור זכרון - בנימינה,אוטומטית,19000.0,1,1,1
3703,2015, סיטרואן C4,133,4,1997,כחול,אזור פתח תקוה והסביבה,אוטומטית,49000.0,0,0,0
3704,2014, סיטרואן C3,144800,2,1397,לבן,אזור יישובי השומרון,ידנית,21000.0,0,1,0
3705,2011, סיטרואן C3,184000,3,1598,שחור,אזור מושבים בצפון,אוטומטית,12000.0,0,1,0
3706,2017, סיטרואן C1,52000,1,998,שחור,אזור רמת גן - גבעתיים,רובוטית,35000.0,0,1,0
3707,2008, סיטרואן C4,200000,5,1997,אפור עכבר,אזור נתניה והסביבה,אוטומטית,3000.0,0,0,0
3708,2019, סיטרואן C3,21500,1,1199,אפור מטאלי,אזור אשדוד - אשקלון,אוטומטית,87000.0,0,1,0
3709,2014, סיטרואן C4,104000,2,1598,כסף מטלי,אזור תל אביב,אוטומטית,43000.0,1,1,0
3710,2018, סיטרואן C3,44250,2,1199,אדום מטאלי,אזור בקעת אונו,אוטומטית,62000.0,0,1,0
3711,2011, סיטרואן C4,160000,3,1598,חום,אזור בית שמש והסביבה,אוטומטית,15500.0,0,0,0
3712,2002, סיטרואן קסרה,148000,2,1997,תכלת מטאלי,אזור רמת גן - גבעתיים,אוטומטית,10000.0,0,0,0
3713,2012, סיטרואן C4,162000,4,1598,כחול כהה מטאלי,אזור באר שבע והסביבה,רובוטית,10000.0,0,0,0
3714,2017, סיטרואן C3,140000,1,1199,לבן מטאלי,אזור ירושלים והסביבה,אוטומטית,49800.0,1,1,0
3715,2010, סיטרואן C3,351000,3,1560,לבן שנהב,אזור מודיעין והסביבה,ידנית,13000.0,0,0,0
3716,2019, סיטרואן C4,110000,2,1560,לבן,אזור פתח תקוה והסביבה,אוטומטית,56000.0,0,1,0
3717,2014, סיטרואן C4,100000,3,1598,אפור,אזור תל אביב,אוטומטית,27000.0,0,1,0
3718,2013, סיטרואן C4,160000,4,1598,אפור מטאלי,אזור בקעת אונו,רובוטית,13000.0,0,0,0
3719,2014, סיטרואן C3,127600,2,1598,לבן,אזור תל אביב,אוטומטית,24000.0,1,1,0
3720,2012, סיטרואן C1,105000,1,998,שחור,אזור בקעת אונו,אוטומטית,17000.0,0,0,1
3721,2010, סיטרואן C4,226000,2,1598,אפור עכבר,אזור יישובי השומרון,רובוטית,9100.0,0,0,0
3722,2013, סיטרואן C1,94000,3,998,כחול,אזור פתח תקוה והסביבה,אוטומטית,20000.0,0,0,1
3723,2012, סיטרואן C4,300000,3,1598,לבן,אזור רמלה - לוד,אוטומטית,15000.0,0,0,0
3724,2012, סיטרואן C5,125000,2,1598,אפור מטאלי,אזור קריות,אוטומטית,17000.0,0,1,0
3725,2012, סיטרואן C5,190000,2,1598,כחול מטאלי,אזור חיפה וחוף הכרמל,אוטומטית,22000.0,0,1,0
3726,2017, סיטרואן C3,67000,1,1199,כתום,"אזור ראשל""צ והסביבה",אוטומטית,63000.0,0,0,0
3727,2014, סיטרואן DS5,132000,2,1598,לבן שנהב,אזור קריות,אוטומטית,48500.0,0,1,0
3728,2012, סיטרואן C4,88870,3,1598,שחור מטאלי,אזור ירושלים והסביבה,אוטומטית,15000.0,0,1,0
3729,2011, סיטרואן C5,137000,2,1598,כחול כהה,אזור רמת השרון - הרצליה,אוטומטית,17500.0,0,1,0
3730,2014, סיטרואן C אליזה,120000,2,1587,לבן פנינה,אזור נס ציונה - רחובות,אוטומטית,18500.0,0,0,0
3731,2010, סיטרואן C3,105000,3,1598,תכלת,אזור ירושלים והסביבה,אוטומטית,15500.0,0,0,0
3732,2018, סיטרואן C4,70000,2,1199,לבן פנינה,אזור אשדוד - אשקלון,אוטומטית,NaN,1,0,0
3733,2018, סיטרואן C4,14600,1,1199,סגול חציל,אזור אשדוד - אשקלון,אוטומטית,NaN,0,0,0
3734,2011, סיטרואן C5,172000,3,1598,לבן,אזור חולון - בת ים,אוטומטית,NaN,0,1,0
3735,2010, סיטרואן C1,156000,6,998,כסוף,אזור מושבים בשרון,ידנית,8500.0,1,0,0
3736,2010, סיטרואן C3,107000,3,1598,אפור מטאלי,אזור יישובי השומרון,אוטומטית,13800.0,1,1,1
3737,2011, סיטרואן C4,107000,3,1598,שחור,אזור תל אביב,אוטומטית,10000.0,0,0,0
3738,2011, סיטרואן C3,137000,3,1598,לבן,אזור מושבים בצפון,אוטומטית,NaN,1,0,0
3739,2011, סיטרואן DS3,99000,4,1598,אדום,אזור אשדוד - אשקלון,אוטומטית,23000.0,0,0,0
3740,2008, סיטרואן C4,207000,2,1598,שחור מטאלי,אזור תל אביב,אוטומטית,7700.0,1,0,0
3741,2015, סיטרואן C4,101000,2,1199,אפור מטאלי,אזור תל אביב,ידנית,31000.0,0,1,0
3742,2018, סיטרואן C4,260000,1,1560,לבן,אזור פתח תקוה והסביבה,אוטומטית,40000.0,0,0,1
3743,2008, סיטרואן C5,185886,2,1997,אפור עכבר,אזור חיפה וחוף הכרמל,אוטומטית,12500.0,0,0,0
3744,2008, סיטרואן C2,224500,5,1587,שחור,אזור נס ציונה - רחובות,ידנית,22800.0,0,0,0
3745,2012, סיטרואן C1,105000,1,998,שחור,אזור בקעת אונו,אוטומטית,17000.0,0,0,1
3746,2014, סיטרואן C5,108000,2,1598,כתום,אזור בקעת אונו,אוטומטית,29000.0,0,1,0
3747,2016, סיטרואן C4,167000,2,1199,שחור,אזור תל אביב,ידנית,27999.0,0,0,0
3748,2006, סיטרואן C4,90000,1,1587,ברונזה,אזור נס ציונה - רחובות,אוטומטית,10000.0,0,1,0
3749,2016, סיטרואן C3,300000,2,1560,לבן,אזור באר שבע והסביבה,ידנית,18000.0,1,0,0
3750,2016, סיטרואן C4,95000,1,1199,אפור מטאלי,אזור רעננה - כפר סבא,ידנית,27000.0,0,1,0
3751,2009, סיטרואן C4,157000,2,1598,כסוף,אזור עמק יזרעאל,רובוטית,2999.0,1,0,0
3752,2019, סיטרואן C4,41000,1,1199,לבן,אזור מושבים בשרון,אוטומטית,77500.0,1,0,1
3753,2012, סיטרואן C4,300000,3,1598,לבן,אזור רמלה - לוד,אוטומטית,15000.0,0,0,0
3754,2008, סיטרואן C5,185000,2,1997,חום מטאלי,אזור חיפה וחוף הכרמל,אוטומטית,12900.0,1,1,0
3755,2016, סיטרואן C4,46000,1,1199,שחור,אזור רמת גן - גבעתיים,ידנית,37000.0,0,0,0
3756,2016, סיטרואן C3,128000,1,1560,לבן שנהב,אזור מושבים בצפון,ידנית,40000.0,0,0,0
3757,2015, סיטרואן C4,139000,2,1598,לבן,אזור עמק יזרעאל,אוטומטית,41000.0,0,1,0
3758,2019, סיטרואן C3,8000,1,1199,אפור עכבר,אזור קריות,אוטומטית,84250.0,1,1,0
3759,2015, סיטרואן C4,92000,2,1199,כסוף,אזור אשדוד - אשקלון,ידנית,29500.0,0,1,0
3760,2012, סיטרואן C3,119000,3,1598,אפור עכבר,אזור מושבים בצפון,אוטומטית,23900.0,0,1,0
3761,2007, סיטרואן C3,189900,3,1587,אדום,אזור חיפה וחוף הכרמל,אוטומטית,9000.0,0,0,0
3762,2011, סיטרואן C4,118000,3,1598,שחור מטאלי,אזור עכו - נהריה,אוטומטית,15500.0,0,0,0
3763,2015, סיטרואן C1,110000,2,998,אדום מטאלי,אזור יישובי השומרון,ידנית,33100.0,0,0,0
3764,2016, סיטרואן C1,80000,3,998,בורדו מטאלי,אזור תל אביב,אוטומטית,35000.0,0,0,0
3765,2016, סיטרואן C4,73500,4,1997,שחור,אזור חדרה וישובי עמק חפר,אוטומטית,62000.0,0,0,0
3766,2011, סיטרואן C4,150000,3,1598,אפור מטאלי,אזור ירושלים והסביבה,אוטומטית,14500.0,0,1,0
3767,2018, סיטרואן C4,31000,2,1199,לבן,אזור עכו - נהריה,אוטומטית,67000.0,1,0,1
3768,2007, סיטרואן C4,140000,2,1997,אפור מטאלי,אזור רמת השרון - הרצליה,אוטומטית,6000.0,0,0,0
3769,2006, סיטרואן C4,90000,1,1587,ברונזה,אזור נס ציונה - רחובות,אוטומטית,10000.0,0,1,0
3770,2012, סיטרואן C1,98500,2,998,כחול בהיר מטאלי,אזור אשדוד - אשקלון,ידנית,14500.0,0,0,0
3771,2016, סיטרואן C4,140000,1,1199,לבן,אזור ירושלים והסביבה,אוטומטית,30000.0,0,0,1
3772,2014, סיטרואן DS3,160000,2,1598,כסוף,אזור ירושלים והסביבה,אוטומטית,27000.0,0,1,1
3773,2018, סיטרואן C3,45000,2,1199,אדום,אזור באר שבע והסביבה,אוטומטית,70000.0,0,0,0
3774,2009, סיטרואן C4,210000,2,1587,אדום מטאלי,אזור עכו - נהריה,אוטומטית,5000.0,0,0,0
3775,2014, סיטרואן C4,133000,2,1598,אפור מטאלי,אזור כרמיאל והסביבה,אוטומטית,35000.0,1,0,0
3776,2012, סיטרואן C1,101000,4,998,לבן פנינה,אזור רמת השרון - הרצליה,אוטומטית,14500.0,1,0,0
3777,2009, סיטרואן C4,154400,3,1598,סגול,אזור זכרון - בנימינה,אוטומטית,9000.0,1,0,0
3778,2015, סיטרואן C4,179000,2,1598,תכלת,אזור באר שבע והסביבה,אוטומטית,35005.0,0,0,0
